22,230001,4.1963,19
23,240001,3.5833,19
24,250001,0.9739,19
25,260001,1.9943,19
26,270001,5.8791,19
27,280001,5.4612,19
28,290001,5.8643,19
29,300001,9.8442,19
30,310001,5.1534,19
31,320001,5.0072,19
32,330001,3.0121,19
33,340001,3.1167,19
34,350001,6.1529,19
35,360001,6.7463,19
36,370001,4.4101,19
37,380001,5.8512,19
38,390001,6.61,19
39,400001,2.8733,19
40,410001,4.4594,19
41,420001,3.2513,19
42,430001,3.4681,19
43,440001,4.3209,19
44,450001,4.4312,19
45,460001,6.4002,19
46,470001,3.8308,19
47,480001,3.7194,19
48,490001,3.7711,19
49,500001,4.4999,19
50,510001,5.9632,19
51,520001,3.6536,19
52,530001,6.1799,19
53,540001,4.2108,19
54,550001,5.5237,19
55,560001,7.5636,19
56,570001,7.4355,19
57,580001,5.7726,19
0,10001,0.0,20
1,20001,0.0,20
2,30001,0.0,20
3,40001,0.0,20
4,50001,0.0,20
5,60001,0.0,20
6,70001,1.8079,20
7,80001,1.381,20
8,90001,3.8083,20
9,100001,1.1298,20
10,110001,0.9522,20
11,120001,1.6126,20
12,130001,3.4203,20
13,140001,5.2189,20
14,150001,4.2953,20
15,160001,3.6181,20
16,170001,3.736,20
17,180001,3.4806,20
18,190001,3.4414,20
19,200001,7.319,20
20,210001,5.3385,20
21,220001,1.9851,20
22,230001,1.8566,20
23,240001,1.0018,20
24,250001,1.8618,20
25,260001,2.2678,20
26,270001,2.2972,20
27,280001,2.2572,20
28,290001,2.2202,20
29,300001,3.7017,20
30,310001,2.0645,20
31,320001,1.7398,20
32,330001,3.2434,20
33,340001,1.5909,20
34,350001,3.2095,20
35,360001,3.7505,20
36,370001,3.1926,20
37,380001,2.5907,20
38,390001,1.2802,20
39,400001,0.782,20
40,410001,1.6624,20
41,420001,0.7289,20
42,430001,3.6005,20
43,440001,0.7451,20
44,450001,3.2152,20
45,460001,4.4327,20
46,470001,3.1706,20
47,480001,2.8415,20
48,490001,5.4105,20
49,500001,4.7955,20
0,10001,0.0,21
1,20001,0.0,21
2,30001,0.0,21
3,40001,0.0,21
4,50001,0.0,21
5,60001,0.0,21
6,70001,0.0,21
7,80001,0.0,21
8,90001,0.0,21
9,100001,0.0,21
10,110001,0.0,21
11,120001,0.0,21
12,130001,0.0,21
13,140001,0.0,21
14,150001,0.0,21
15,160001,0.0,21
16,170001,0.0,21
17,180001,0.0,21
18,190001,0.0,21
19,200001,0.0,21
20,210001,0.0,21
21,220001,0.0,21
22,230001,0.0,21
23,240001,0.0,21
24,250001,0.0,21
25,260001,0.0,21
26,270001,0.0,21
27,280001,0.0,21
28,290001,0.0,21
29,300001,0.0,21
30,310001,0.0,21
31,320001,0.0,21
32,330001,0.0,21
33,340001,0.0,21
34,350001,0.0,21
35,360001,0.0,21
36,370001,0.0,21
37,380001,0.0,21
38,390001,0.0,21
39,400001,0.0,21
40,410001,0.0,21
41,420001,0.0,21
42,430001,0.0,21
43,440001,0.0,21
44,450001,0.0,21
45,460001,0.0,21
46,470001,0.0,21
47,480001,0.0,21
48,490001,0.0,21
49,500001,0.0,21
50,510001,0.0,21
51,520001,0.0,21
52,530001,0.0,21
53,540001,0.0,21
54,550001,0.0,21
55,560001,0.0,21
56,570001,0.0,21
57,580001,0.0,21
0,10001,0.0,22
1,20001,0.0,22
2,30001,0.0,22
3,40001,0.0,22
4,50001,0.0,22
5,60001,0.0,22
6,70001,0.0,22
7,80001,0.0,22
8,90001,0.0,22
9,100001,0.0,22
10,110001,0.0,22
11,120001,0.0,22
12,130001,0.0,22
13,140001,0.0,22
14,150001,0.0,22
15,160001,0.0,22
16,170001,0.0,22
17,180001,0.0,22
18,190001,0.0,22
19,200001,0.0,22
20,210001,0.0,22
21,220001,0.0,22
22,230001,0.0,22
23,240001,0.0,22
24,250001,0.0,22
25,260001,0.0,22
26,270001,0.0,22
27,280001,0.0,22
28,290001,0.0,22
29,300001,0.0,22
30,310001,0.0,22
31,320001,0.0,22
32,330001,0.0,22
33,340001,0.0,22
34,350001,0.0,22
35,360001,0.0,22
36,370001,0.0,22
37,380001,0.0,22
38,390001,0.0,22
39,400001,0.0,22
40,410001,0.0,22
41,420001,0.0,22
42,430001,0.0,22
43,440001,0.0,22
44,450001,0.0,22
45,460001,0.0,22
46,470001,0.0,22
47,480001,0.0,22
48,490001,0.0,22
49,500001,0.0,22
50,510001,0.0,22
51,520001,0.0,22
52,530001,0.0,22
53,540001,0.0,22
54,550001,0.0,22
55,560001,0.0,22
56,570001,0.0,22
